database,db_version,id,speaker,emotion,cmu_a_id,script,sentence_path,duration
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0236,sam,sleepy,0236,Don't you see I hate you?,sam/sleepy/sleepy_0236.wav,1.6100226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0237,sam,sleepy,0237,So Hughie and I did the managing ourselves.,sam/sleepy/sleepy_0237.wav,6.000045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0238,sam,sleepy,0238,It happened to him at the Gallina Society in Oakland one afternoon.,sam/sleepy/sleepy_0238.wav,7.110068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0239,sam,sleepy,0239,He cried in such genuine dismay that she broke into hearty laughter.,sam/sleepy/sleepy_0239.wav,6.370022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0240,sam,sleepy,0240,Wash your hands of me.,sam/sleepy/sleepy_0240.wav,2.160090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0241,sam,sleepy,0241,I think it's much nicer to quarrel.,sam/sleepy/sleepy_0241.wav,4.170068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0242,sam,sleepy,0242,I saw it when she rolled.,sam/sleepy/sleepy_0242.wav,2.1100226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0243,sam,sleepy,0243,I only read the quotations.,sam/sleepy/sleepy_0243.wav,2.030068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0244,sam,sleepy,0244,He was the soul of devotion to his employers.,sam/sleepy/sleepy_0244.wav,4.600045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0245,sam,sleepy,0245,"Out of his eighteen hundred, he laid aside sixteen hundred each year.",sam/sleepy/sleepy_0245.wav,6.04
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0246,sam,sleepy,0246,You have heard always how he was the lover of the Princess Naomi.,sam/sleepy/sleepy_0246.wav,5.620045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0247,sam,sleepy,0247,They ought to pass here some time today.,sam/sleepy/sleepy_0247.wav,5.080045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0248,sam,sleepy,0248,I had been sad too long already.,sam/sleepy/sleepy_0248.wav,2.160136054421769
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0249,sam,sleepy,0249,"All eyes, however, were staring at him in certitude of expectancy.",sam/sleepy/sleepy_0249.wav,5.82
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0250,sam,sleepy,0250,He had observed the business life of Hawaii and developed a vaulting ambition.,sam/sleepy/sleepy_0250.wav,8.970068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0251,sam,sleepy,0251,I may manage to freight a cargo back as well.,sam/sleepy/sleepy_0251.wav,3.340045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0252,sam,sleepy,0252,O'Brien had been a clean living young man with ideals.,sam/sleepy/sleepy_0252.wav,4.540090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0253,sam,sleepy,0253,He it was that lived to found the family of the Patino.,sam/sleepy/sleepy_0253.wav,5.2700226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0254,sam,sleepy,0254,"Straight out they swam, their heads growing smaller and smaller.",sam/sleepy/sleepy_0254.wav,3.9300226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0255,sam,sleepy,0255,"You won't die of malnutrition, be sure of that.",sam/sleepy/sleepy_0255.wav,2.040090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0257,sam,sleepy,0257,"They are coming ashore, whoever they are.",sam/sleepy/sleepy_0257.wav,3.3500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0258,sam,sleepy,0258,Soaked in seawater they offset the heat rays.,sam/sleepy/sleepy_0258.wav,3.970068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0259,sam,sleepy,0259,Think of investing in such an adventure.,sam/sleepy/sleepy_0259.wav,3.420090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0260,sam,sleepy,0260,"Nobody knew his history, they of the Junta least of all.",sam/sleepy/sleepy_0260.wav,5.900045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0261,sam,sleepy,0261,I have been doubly baptized.,sam/sleepy/sleepy_0261.wav,5.760090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0262,sam,sleepy,0262,They wouldn't be sweeping a big vessel like the Martha.,sam/sleepy/sleepy_0262.wav,6.660045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0263,sam,sleepy,0263,"Joan looked triumphantly at Sheldon, who bowed.",sam/sleepy/sleepy_0263.wav,5.120090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0264,sam,sleepy,0264,"And I hope you've got plenty of chain out, Captain Young.",sam/sleepy/sleepy_0264.wav,4.890022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0265,sam,sleepy,0265,The discovery seemed to have been made on the spur of the moment.,sam/sleepy/sleepy_0265.wav,5.220045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0266,sam,sleepy,0266,"They handled two men already, both grub-thieves.",sam/sleepy/sleepy_0266.wav,3.880045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0267,sam,sleepy,0267,"Eli Harding asked, as Shunk started to follow.",sam/sleepy/sleepy_0267.wav,3.920045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0268,sam,sleepy,0268,Now go ahead and tell me in a straightforward way what has happened.,sam/sleepy/sleepy_0268.wav,8.250068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0269,sam,sleepy,0269,That's where they cut off the Scottish Chiefs and killed all hands.,sam/sleepy/sleepy_0269.wav,4.460045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0270,sam,sleepy,0270,And after the bath a shave would not be bad.,sam/sleepy/sleepy_0270.wav,3.4100226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0271,sam,sleepy,0271,Now please give a plain statement of what occurred.,sam/sleepy/sleepy_0271.wav,6.250022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0272,sam,sleepy,0272,You can take a vacation on pay.,sam/sleepy/sleepy_0272.wav,3.3900680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0273,sam,sleepy,0273,They are big trees and require plenty of room.,sam/sleepy/sleepy_0273.wav,5.650022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0274,sam,sleepy,0274,And Raoul listened again to the tale of the house.,sam/sleepy/sleepy_0274.wav,4.610068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0275,sam,sleepy,0275,There are no kiddies and half grown youths among them.,sam/sleepy/sleepy_0275.wav,2.7900680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0276,sam,sleepy,0276,Was one hundred and forty miles in circumference.,sam/sleepy/sleepy_0276.wav,7.860045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0277,sam,sleepy,0277,"McCoy found a stifling, poisonous atmosphere in the pent cabin.",sam/sleepy/sleepy_0277.wav,9.480045351473922
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0278,sam,sleepy,0278,It would give me nervous prostration.,sam/sleepy/sleepy_0278.wav,3.560090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0279,sam,sleepy,0279,She said with chattering teeth.,sam/sleepy/sleepy_0279.wav,3.660045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0280,sam,sleepy,0280,Be out of my head in fifteen minutes.,sam/sleepy/sleepy_0280.wav,4.100045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0281,sam,sleepy,0281,I do not blame you for anything.,sam/sleepy/sleepy_0281.wav,4.500090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0282,sam,sleepy,0282,If you mean to insinuate -- Brentwood began hotly.,sam/sleepy/sleepy_0282.wav,5.5200453514739225
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0283,sam,sleepy,0283,"The woman in you is only incidental, accidental, and irrelevant.",sam/sleepy/sleepy_0283.wav,7.260045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0284,sam,sleepy,0284,There was no forecasting this strange girl's processes.,sam/sleepy/sleepy_0284.wav,3.5900680272108842
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0285,sam,sleepy,0285,But what they want with your toothbrush is more than I can imagine.,sam/sleepy/sleepy_0285.wav,4.570068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0286,sam,sleepy,0286,Give them their choice between a fine or an official whipping.,sam/sleepy/sleepy_0286.wav,3.720045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0287,sam,sleepy,0287,Keep an eye on him.,sam/sleepy/sleepy_0287.wav,2.550068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0288,sam,sleepy,0288,"Those are my oysters, he said at last.",sam/sleepy/sleepy_0288.wav,3.7100226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0289,sam,sleepy,0289,"They are not regular oyster pirates, Nicholas continued.",sam/sleepy/sleepy_0289.wav,5.710022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0290,sam,sleepy,0290,One by one the boys were captured.,sam/sleepy/sleepy_0290.wav,2.3700226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0291,sam,sleepy,0291,"The weeks had gone by, and no overt acts had been attempted.",sam/sleepy/sleepy_0291.wav,5.020090702947845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0292,sam,sleepy,0292,"Here, in the midmorning, the first casualty occurred.",sam/sleepy/sleepy_0292.wav,5.110068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0293,sam,sleepy,0293,They were deep in the primeval forest.,sam/sleepy/sleepy_0293.wav,4.500090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0294,sam,sleepy,0294,He had been foiled in his attempt to escape.,sam/sleepy/sleepy_0294.wav,4.870022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0295,sam,sleepy,0295,And twenty men could hold it with spears and arrows.,sam/sleepy/sleepy_0295.wav,5.170068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0296,sam,sleepy,0296,Bassett was a fastidious man.,sam/sleepy/sleepy_0296.wav,3.5100226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0297,sam,sleepy,0297,There's a big English general right now whose name is Roberts.,sam/sleepy/sleepy_0297.wav,8.310022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0298,sam,sleepy,0298,This tacit promise of continued acquaintance gave Saxon a little joy-thrill.,sam/sleepy/sleepy_0298.wav,8.530068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0299,sam,sleepy,0299,I tell you I am disgusted with this adventure tomfoolery and rot.,sam/sleepy/sleepy_0299.wav,6.010022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0300,sam,sleepy,0300,From my earliest recollection my sleep was a period of terror.,sam/sleepy/sleepy_0300.wav,8.020045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0301,sam,sleepy,0301,But all my dreams violated this law.,sam/sleepy/sleepy_0301.wav,3.3200907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0302,sam,sleepy,0302,"It is very plausible to such people, a most convincing hypothesis.",sam/sleepy/sleepy_0302.wav,5.440090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0303,sam,sleepy,0303,But they make the mistake of ignoring their own duality.,sam/sleepy/sleepy_0303.wav,4.240090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0304,sam,sleepy,0304,I graduated last of my class.,sam/sleepy/sleepy_0304.wav,3.8900226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0305,sam,sleepy,0305,"They had no fixed values, to be altered by adjectives and adverbs.",sam/sleepy/sleepy_0305.wav,6.960090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0306,sam,sleepy,0306,He was pressing beyond the limits of his vocabulary.,sam/sleepy/sleepy_0306.wav,4.440090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0307,sam,sleepy,0307,"Very early in my life, I separated from my mother.",sam/sleepy/sleepy_0307.wav,5.440090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0308,sam,sleepy,0308,His infernal chattering worries me even now as I think of it.,sam/sleepy/sleepy_0308.wav,6.940045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0309,sam,sleepy,0309,"White Leghorns, said Mrs. Mortimer.",sam/sleepy/sleepy_0309.wav,4.660090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0310,sam,sleepy,0310,"Massage under tension, was the cryptic reply.",sam/sleepy/sleepy_0310.wav,2.4100226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0311,sam,sleepy,0311,"Therefore, hurrah for the game.",sam/sleepy/sleepy_0311.wav,1.3500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0312,sam,sleepy,0312,It lived in perpetual apprehension of that quarter of the compass.,sam/sleepy/sleepy_0312.wav,6.800045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0313,sam,sleepy,0313,Broken-Tooth yelled with fright and pain.,sam/sleepy/sleepy_0313.wav,3.980045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0314,sam,sleepy,0314,Thus was momentum gained in the Younger World.,sam/sleepy/sleepy_0314.wav,2.9100680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0315,sam,sleepy,0315,"Saxon waited, for she knew a fresh idea had struck Billy.",sam/sleepy/sleepy_0315.wav,6.2700226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0316,sam,sleepy,0316,"We had been chased by them ourselves, more than once.",sam/sleepy/sleepy_0316.wav,3.7800453514739227
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0317,sam,sleepy,0317,He was a wise hyena.,sam/sleepy/sleepy_0317.wav,1.960045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0318,sam,sleepy,0318,Production is doubling and quadrupling upon itself.,sam/sleepy/sleepy_0318.wav,4.710068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0319,sam,sleepy,0319,"And the Edinburgh Evening News says, with editorial gloom.",sam/sleepy/sleepy_0319.wav,6.550022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0320,sam,sleepy,0320,With my strength I slammed it full into Red-Eye's face.,sam/sleepy/sleepy_0320.wav,3.220045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0321,sam,sleepy,0321,The log on which Lop-Ear was lying got adrift.,sam/sleepy/sleepy_0321.wav,3.3101133786848074
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0322,sam,sleepy,0322,This is a common experience with all of us.,sam/sleepy/sleepy_0322.wav,3.1500226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0323,sam,sleepy,0323,He considered the victory already his and stepped forward to the meat.,sam/sleepy/sleepy_0323.wav,5.480090702947845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0324,sam,sleepy,0324,It was not Red-Eye's way to forego revenge so easily.,sam/sleepy/sleepy_0324.wav,4.410068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0325,sam,sleepy,0325,Whiz-zip-bang. Lop-Ear screamed with sudden anguish.,sam/sleepy/sleepy_0325.wav,4.630022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0326,sam,sleepy,0326,Cherokee identified himself with his instinct.,sam/sleepy/sleepy_0326.wav,2.7300680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0327,sam,sleepy,0327,"They were less stooped than we, less springy in their movements.",sam/sleepy/sleepy_0327.wav,4.2700226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0328,sam,sleepy,0328,"The Fire People, like ourselves, lived in caves.",sam/sleepy/sleepy_0328.wav,4.3500680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0330,sam,sleepy,0330,Red-Eye never committed a more outrageous deed.,sam/sleepy/sleepy_0330.wav,2.520090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0331,sam,sleepy,0331,Poor little Crooked-Leg was terribly scared.,sam/sleepy/sleepy_0331.wav,3.0500226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0332,sam,sleepy,0332,"Unconsciously, our yells and exclamations yielded to this rhythm.",sam/sleepy/sleepy_0332.wav,8.150022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0333,sam,sleepy,0333,This is no place for you.,sam/sleepy/sleepy_0333.wav,2.420090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0334,sam,sleepy,0334,He'll knock you off a few sticks in no time.,sam/sleepy/sleepy_0334.wav,2.2100226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0335,sam,sleepy,0335,Red-Eye swung back and forth on the branch farther down.,sam/sleepy/sleepy_0335.wav,4.380090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0336,sam,sleepy,0336,So unexpected was my charge that I knocked him off his feet.,sam/sleepy/sleepy_0336.wav,4.910068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0337,sam,sleepy,0337,"Encouraged by my conduct, Big-Face became a sudden ally.",sam/sleepy/sleepy_0337.wav,4.610022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0338,sam,sleepy,0338,The fighting had now become intermittent.,sam/sleepy/sleepy_0338.wav,5.010068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0339,sam,sleepy,0339,"They obeyed him, and went here and there at his commands.",sam/sleepy/sleepy_0339.wav,5.7300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0340,sam,sleepy,0340,It was like the beating of hoofs.,sam/sleepy/sleepy_0340.wav,2.5700226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0341,sam,sleepy,0341,"Why, doggone you all, shake again.",sam/sleepy/sleepy_0341.wav,5.820090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0342,sam,sleepy,0342,"Seventeen, no, eighteen days ago.",sam/sleepy/sleepy_0342.wav,3.920090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0343,sam,sleepy,0343,"You mean for this State, General, Alberta.",sam/sleepy/sleepy_0343.wav,4.5600907029478455
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0344,sam,sleepy,0344,He seemed to fill it with his tremendous vitality.,sam/sleepy/sleepy_0344.wav,4.250068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0345,sam,sleepy,0345,She was trying to pass the apron string around him.,sam/sleepy/sleepy_0345.wav,2.4000907029478458
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0346,sam,sleepy,0346,Get down and dig in.,sam/sleepy/sleepy_0346.wav,1.6500226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0347,sam,sleepy,0347,They are greatly delighted with anything that is bright or giveth a sound.,sam/sleepy/sleepy_0347.wav,6.870022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0348,sam,sleepy,0348,They only lifted seven hundred and fifty.,sam/sleepy/sleepy_0348.wav,4.920045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0349,sam,sleepy,0349,"It was simple, in its way, and no virtue of his.",sam/sleepy/sleepy_0349.wav,5.150022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0350,sam,sleepy,0350,Is that Pat Hanrahan's mug looking hungry and willing.,sam/sleepy/sleepy_0350.wav,5.700045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0351,sam,sleepy,0351,It was more like sugar.,sam/sleepy/sleepy_0351.wav,4.140045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0353,sam,sleepy,0353,Here the explosion of mirth drowned him out.,sam/sleepy/sleepy_0353.wav,2.8500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0354,sam,sleepy,0354,Fresh meat they failed to obtain.,sam/sleepy/sleepy_0354.wav,2.080045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0355,sam,sleepy,0355,A burst of laughter was his reward.,sam/sleepy/sleepy_0355.wav,3.080090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0356,sam,sleepy,0356,You don't catch me at any such foolishness.,sam/sleepy/sleepy_0356.wav,1.1200907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0357,sam,sleepy,0357,"A month passed by, and Bonanza Creek remained quiet.",sam/sleepy/sleepy_0357.wav,4.580090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0358,sam,sleepy,0358,"They continued valiantly to lie, but the truth continued to outrun them.",sam/sleepy/sleepy_0358.wav,6.4800453514739225
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0359,sam,sleepy,0359,Earth and gravel seemed to fill the pan.,sam/sleepy/sleepy_0359.wav,4.440045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0360,sam,sleepy,0360,But he no longer cared quite so much for that form of diversion.,sam/sleepy/sleepy_0360.wav,5.890022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0361,sam,sleepy,0361,"But he did not broach it, preferring to mature it carefully.",sam/sleepy/sleepy_0361.wav,5.2700226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0362,sam,sleepy,0362,"Nope, not the slightest idea.",sam/sleepy/sleepy_0362.wav,2.3400907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0363,sam,sleepy,0363,It is not an attempt to smash the market.,sam/sleepy/sleepy_0363.wav,2.160090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0364,sam,sleepy,0364,"We have plenty of capital ourselves, and yet we want more.",sam/sleepy/sleepy_0364.wav,6.030022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0365,sam,sleepy,0365,These rumors may even originate with us.,sam/sleepy/sleepy_0365.wav,6.2700226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0366,sam,sleepy,0366,A wildly exciting time was his during the week preceding Thursday the eighteenth.,sam/sleepy/sleepy_0366.wav,6.580045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0367,sam,sleepy,0367,"There is not an iota of truth in it, certainly not.",sam/sleepy/sleepy_0367.wav,4.290068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0368,sam,sleepy,0368,I just do appreciate it without being able to express my feelings.,sam/sleepy/sleepy_0368.wav,4.370068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,sam_sleepy_0369,sam,sleepy,0369,"In partnership with Daylight, the pair raided the San Jose Interurban.",sam/sleepy/sleepy_0369.wav,5.270068027210884
